func	1:0	63:0	0	int	main
params	1:8	0:0	1	
water	27:20	0:0	6	j
op	27:22	0:0	6	<
water	27:24	0:0	6	16
forexpr	27:28	27:29	5	j ++
water	27:28	0:0	6	j
op	27:29	0:0	6	++
stmts	27:33	33:8	5	
water	27:33	0:0	6	{
if	28:12	32:12	6	(rpt [ i ] [ j ] != temp [ j ])
cond	28:16	28:35	7	rpt [ i ] [ j ] != temp [ j ]
water	28:16	0:0	8	rpt
op	28:19	0:0	8	[
water	28:20	0:0	8	i
op	28:21	0:0	8	]
op	28:22	0:0	8	[
water	28:23	0:0	8	j
op	28:24	0:0	8	]
op	28:26	0:0	8	!=
water	28:29	0:0	8	temp
op	28:33	0:0	8	[
water	28:34	0:0	8	j
op	28:35	0:0	8	]
stmts	28:38	32:12	7	
water	28:38	0:0	8	{
call	29:16	30:44	8	av_log
arg	29:23	29:27	9	NULL
water	29:23	0:0	10	NULL
arg	29:29	29:41	9	AV_LOG_ERROR
water	29:29	0:0	10	AV_LOG_ERROR
arg	29:43	29:59	9	"%d %02X %02X\n"
water	29:43	0:0	10	"%d %02X %02X\n"
arg	30:23	30:24	9	j
water	30:23	0:0	10	j
arg	30:26	30:35	9	rpt[i][j]
water	30:26	0:0	10	rpt
op	30:29	0:0	10	[
water	30:30	0:0	10	i
op	30:31	0:0	10	]
op	30:32	0:0	10	[
water	30:33	0:0	10	j
op	30:34	0:0	10	]
arg	30:37	30:44	9	temp[j]
water	30:37	0:0	10	temp
op	30:41	0:0	10	[
water	30:42	0:0	10	j
op	30:43	0:0	10	]
water	30:45	0:0	8	;
water	31:16	0:0	8	err
op	31:20	0:0	8	=
water	31:22	0:0	8	1
water	31:23	0:0	8	;
water	32:12	0:0	8	}
water	33:8	0:0	6	}
water	34:4	0:0	4	}
if	35:4	61:4	2	(argc > 1 && !strcmp (argv [ 1 ] ,"-t" ))
cond	35:8	35:41	3	argc > 1 && !strcmp (argv [ 1 ] ,"-t" )
water	35:8	0:0	4	argc
op	35:13	0:0	4	>
water	35:15	0:0	4	1
op	35:17	0:0	4	&&
op	35:20	0:0	4	!
call	35:21	35:41	4	strcmp
arg	35:28	35:35	5	argv[1]
water	35:28	0:0	6	argv
op	35:32	0:0	6	[
water	35:33	0:0	6	1
op	35:34	0:0	6	]
arg	35:37	35:41	5	"-t"
water	35:37	0:0	6	"-t"
stmts	35:44	61:4	3	
water	35:44	0:0	4	{
decl	36:8	36:20	4	AVAES	ae
water	36:16	0:0	4	,
decl	36:8	36:20	4	AVAES	ad
decl	37:8	37:18	4	AVLFG	prng
call	38:8	38:67	4	av_aes_init
arg	38:20	38:23	5	&ae
op	38:20	0:0	6	&
water	38:21	0:0	6	ae
arg	38:25	38:59	5	(constuint8_t*)"PI=3.141592654.."
water	38:25	0:0	6	(
water	38:26	0:0	6	const
water	38:32	0:0	6	uint8_t
op	38:39	0:0	6	*
water	38:40	0:0	6	)
water	38:41	0:0	6	"PI=3.141592654.."
arg	38:61	38:64	5	128
water	38:61	0:0	6	128
arg	38:66	38:67	5	0
water	38:66	0:0	6	0
water	38:68	0:0	4	;
call	39:8	39:67	4	av_aes_init
arg	39:20	39:23	5	&ad
op	39:20	0:0	6	&
water	39:21	0:0	6	ad
arg	39:25	39:59	5	(constuint8_t*)"PI=3.141592654.."
water	39:25	0:0	6	(
water	39:26	0:0	6	const
water	39:32	0:0	6	uint8_t
op	39:39	0:0	6	*
water	39:40	0:0	6	)
water	39:41	0:0	6	"PI=3.141592654.."
arg	39:61	39:64	5	128
water	39:61	0:0	6	128
arg	39:66	39:67	5	1
water	39:66	0:0	6	1
water	39:68	0:0	4	;
call	40:8	40:28	4	av_lfg_init
arg	40:20	40:25	5	&prng
op	40:20	0:0	6	&
water	40:21	0:0	6	prng
arg	40:27	40:28	5	1
water	40:27	0:0	6	1
water	40:29	0:0	4	;
for	41:8	60:8	4	(i = 0 ;i < 10000;i ++)
forinit	41:13	41:18	5	i = 0 ;
water	41:13	0:0	6	i
op	41:15	0:0	6	=
water	41:17	0:0	6	0
water	41:18	0:0	6	;
cond	41:20	41:24	5	i < 10000
water	41:20	0:0	6	i
op	41:22	0:0	6	<
water	41:24	0:0	6	10000
forexpr	41:31	41:32	5	i ++
water	41:31	0:0	6	i
op	41:32	0:0	6	++
stmts	41:36	60:8	5	
water	41:36	0:0	6	{
for	42:12	44:12	6	(j = 0 ;j < 16;j ++)
forinit	42:17	42:22	7	j = 0 ;
water	42:17	0:0	8	j
op	42:19	0:0	8	=
water	42:21	0:0	8	0
water	42:22	0:0	8	;
cond	42:24	42:28	7	j < 16
water	42:24	0:0	8	j
op	42:26	0:0	8	<
water	42:28	0:0	8	16
forexpr	42:32	42:33	7	j ++
water	42:32	0:0	8	j
op	42:33	0:0	8	++
stmts	42:37	44:12	7	
water	42:37	0:0	8	{
water	43:16	0:0	8	pt
op	43:18	0:0	8	[
water	43:19	0:0	8	j
op	43:20	0:0	8	]
op	43:22	0:0	8	=
call	43:24	43:40	8	av_lfg_get
arg	43:35	43:40	9	&prng
op	43:35	0:0	10	&
water	43:36	0:0	10	prng
water	43:41	0:0	8	;
water	44:12	0:0	8	}
water	45:12	0:0	6	{
water	46:16	0:0	6	START_TIMER
water	46:27	0:0	6	;
call	47:16	47:54	6	av_aes_crypt
arg	47:29	47:32	7	&ae
op	47:29	0:0	8	&
water	47:30	0:0	8	ae
arg	47:34	47:38	7	temp
water	47:34	0:0	8	temp
arg	47:40	47:42	7	pt
water	47:40	0:0	8	pt
arg	47:44	47:45	7	1
water	47:44	0:0	8	1
arg	47:47	47:51	7	NULL
water	47:47	0:0	8	NULL
arg	47:53	47:54	7	0
water	47:53	0:0	8	0
water	47:55	0:0	6	;
if	48:16	50:64	6	(! ( i & ( i - 1 ) ))
cond	48:20	48:33	7	! ( i & ( i - 1 ) )
op	48:20	0:0	8	!
water	48:21	0:0	8	(
water	48:22	0:0	8	i
op	48:24	0:0	8	&
water	48:26	0:0	8	(
water	48:27	0:0	8	i
op	48:29	0:0	8	-
water	48:31	0:0	8	1
water	48:32	0:0	8	)
water	48:33	0:0	8	)
stmts	49:20	50:64	7	
call	49:20	50:63	8	av_log
arg	49:27	49:31	9	NULL
water	49:27	0:0	10	NULL
arg	49:33	49:45	9	AV_LOG_ERROR
water	49:33	0:0	10	AV_LOG_ERROR
arg	49:47	49:70	9	"%02X %02X %02X %02X\n"
water	49:47	0:0	10	"%02X %02X %02X %02X\n"
arg	50:27	50:34	9	temp[0]
water	50:27	0:0	10	temp
op	50:31	0:0	10	[
water	50:32	0:0	10	0
op	50:33	0:0	10	]
arg	50:36	50:43	9	temp[5]
water	50:36	0:0	10	temp
op	50:40	0:0	10	[
water	50:41	0:0	10	5
op	50:42	0:0	10	]
arg	50:45	50:53	9	temp[10]
water	50:45	0:0	10	temp
op	50:49	0:0	10	[
water	50:50	0:0	10	10
op	50:52	0:0	10	]
arg	50:55	50:63	9	temp[15]
water	50:55	0:0	10	temp
op	50:59	0:0	10	[
water	50:60	0:0	10	15
op	50:62	0:0	10	]
water	50:64	0:0	8	;
call	51:16	51:56	6	av_aes_crypt
arg	51:29	51:32	7	&ad
op	51:29	0:0	8	&
water	51:30	0:0	8	ad
arg	51:34	51:38	7	temp
water	51:34	0:0	8	temp
arg	51:40	51:44	7	temp
water	51:40	0:0	8	temp
arg	51:46	51:47	7	1
water	51:46	0:0	8	1
arg	51:49	51:53	7	NULL
water	51:49	0:0	8	NULL
arg	51:55	51:56	7	1
water	51:55	0:0	8	1
water	51:57	0:0	6	;
call	52:16	52:32	6	STOP_TIMER
arg	52:27	52:32	7	"aes"
water	52:27	0:0	8	"aes"
water	52:33	0:0	6	;
water	53:12	0:0	6	}
for	54:12	59:12	6	(j = 0 ;j < 16;j ++)
forinit	54:17	54:22	7	j = 0 ;
water	54:17	0:0	8	j
op	54:19	0:0	8	=
water	54:21	0:0	8	0
water	54:22	0:0	8	;
cond	54:24	54:28	7	j < 16
water	54:24	0:0	8	j
op	54:26	0:0	8	<
water	54:28	0:0	8	16
forexpr	54:32	54:33	7	j ++
water	54:32	0:0	8	j
op	54:33	0:0	8	++
stmts	54:37	59:12	7	
water	54:37	0:0	8	{
if	55:16	58:16	8	(pt [ j ] != temp [ j ])
cond	55:20	55:35	9	pt [ j ] != temp [ j ]
water	55:20	0:0	10	pt
op	55:22	0:0	10	[
water	55:23	0:0	10	j
op	55:24	0:0	10	]
op	55:26	0:0	10	!=
water	55:29	0:0	10	temp
op	55:33	0:0	10	[
water	55:34	0:0	10	j
op	55:35	0:0	10	]
stmts	55:38	58:16	9	
water	55:38	0:0	10	{
call	56:20	57:47	10	av_log
arg	56:27	56:31	11	NULL
water	56:27	0:0	12	NULL
arg	56:33	56:45	11	AV_LOG_ERROR
water	56:33	0:0	12	AV_LOG_ERROR
arg	56:47	56:66	11	"%d %d %02X %02X\n"
water	56:47	0:0	12	"%d %d %02X %02X\n"
arg	57:27	57:28	11	i
water	57:27	0:0	12	i
arg	57:30	57:31	11	j
water	57:30	0:0	12	j
arg	57:33	57:38	11	pt[j]
water	57:33	0:0	12	pt
op	57:35	0:0	12	[
water	57:36	0:0	12	j
op	57:37	0:0	12	]
arg	57:40	57:47	11	temp[j]
water	57:40	0:0	12	temp
op	57:44	0:0	12	[
water	57:45	0:0	12	j
op	57:46	0:0	12	]
water	57:48	0:0	10	;
water	58:16	0:0	10	}
water	59:12	0:0	8	}
water	60:8	0:0	6	}
water	61:4	0:0	4	}
return	62:4	62:14	2	err
water	62:11	0:0	3	err
