func	1:0	56:0	0	int	main
params	1:8	0:0	1	
call	32:15	32:30	4	av_hmac_alloc
arg	32:29	32:30	5	i
water	32:29	0:0	6	i
water	32:31	0:0	4	;
if	33:8	34:20	4	(! hmac)
cond	33:12	33:13	5	! hmac
op	33:12	0:0	6	!
water	33:13	0:0	6	hmac
stmts	34:12	34:20	5	
return	34:12	34:20	6	1
water	34:19	0:0	7	1
call	36:8	36:59	4	test
arg	36:13	36:17	5	hmac
water	36:13	0:0	6	hmac
arg	36:19	36:23	5	key1
water	36:19	0:0	6	key1
arg	36:25	36:37	5	sizeof(key1)
op	36:25	0:0	6	sizeof
water	36:31	0:0	6	(
water	36:32	0:0	6	key1
water	36:36	0:0	6	)
arg	36:39	36:44	5	data1
water	36:39	0:0	6	data1
arg	36:46	36:59	5	sizeof(data1)
op	36:46	0:0	6	sizeof
water	36:52	0:0	6	(
water	36:53	0:0	6	data1
water	36:58	0:0	6	)
water	36:60	0:0	4	;
call	37:8	37:59	4	test
arg	37:13	37:17	5	hmac
water	37:13	0:0	6	hmac
arg	37:19	37:23	5	key2
water	37:19	0:0	6	key2
arg	37:25	37:37	5	sizeof(key2)
op	37:25	0:0	6	sizeof
water	37:31	0:0	6	(
water	37:32	0:0	6	key2
water	37:36	0:0	6	)
arg	37:39	37:44	5	data2
water	37:39	0:0	6	data2
arg	37:46	37:59	5	sizeof(data2)
op	37:46	0:0	6	sizeof
water	37:52	0:0	6	(
water	37:53	0:0	6	data2
water	37:58	0:0	6	)
water	37:60	0:0	4	;
call	38:8	38:59	4	test
arg	38:13	38:17	5	hmac
water	38:13	0:0	6	hmac
arg	38:19	38:23	5	key3
water	38:19	0:0	6	key3
arg	38:25	38:27	5	20
water	38:25	0:0	6	20
arg	38:39	38:44	5	data3
water	38:39	0:0	6	data3
arg	38:46	38:59	5	sizeof(data3)
op	38:46	0:0	6	sizeof
water	38:52	0:0	6	(
water	38:53	0:0	6	data3
water	38:58	0:0	6	)
water	38:60	0:0	4	;
call	39:8	39:59	4	test
arg	39:13	39:17	5	hmac
water	39:13	0:0	6	hmac
arg	39:19	39:23	5	key3
water	39:19	0:0	6	key3
arg	39:25	39:37	5	sizeof(key3)
op	39:25	0:0	6	sizeof
water	39:31	0:0	6	(
water	39:32	0:0	6	key3
water	39:36	0:0	6	)
arg	39:39	39:44	5	data4
water	39:39	0:0	6	data4
arg	39:46	39:59	5	sizeof(data4)
op	39:46	0:0	6	sizeof
water	39:52	0:0	6	(
water	39:53	0:0	6	data4
water	39:58	0:0	6	)
water	39:60	0:0	4	;
call	40:8	40:59	4	test
arg	40:13	40:17	5	hmac
water	40:13	0:0	6	hmac
arg	40:19	40:23	5	key3
water	40:19	0:0	6	key3
arg	40:25	40:37	5	sizeof(key3)
op	40:25	0:0	6	sizeof
water	40:31	0:0	6	(
water	40:32	0:0	6	key3
water	40:36	0:0	6	)
arg	40:39	40:44	5	data6
water	40:39	0:0	6	data6
arg	40:46	40:59	5	sizeof(data6)
op	40:46	0:0	6	sizeof
water	40:52	0:0	6	(
water	40:53	0:0	6	data6
water	40:58	0:0	6	)
water	40:60	0:0	4	;
call	41:8	41:25	4	av_hmac_free
arg	41:21	41:25	5	hmac
water	41:21	0:0	6	hmac
water	41:26	0:0	4	;
water	42:4	0:0	4	}
for	43:4	54:4	2	(i = AV_HMAC_SHA384 ;i <= AV_HMAC_SHA512;i ++)
forinit	43:9	43:27	3	i = AV_HMAC_SHA384 ;
water	43:9	0:0	4	i
op	43:11	0:0	4	=
water	43:13	0:0	4	AV_HMAC_SHA384
water	43:27	0:0	4	;
cond	43:29	43:34	3	i <= AV_HMAC_SHA512
water	43:29	0:0	4	i
op	43:31	0:0	4	<=
water	43:34	0:0	4	AV_HMAC_SHA512
forexpr	43:50	43:51	3	i ++
water	43:50	0:0	4	i
op	43:51	0:0	4	++
stmts	43:55	54:4	3	
water	43:55	0:0	4	{
water	44:8	0:0	4	hmac
op	44:13	0:0	4	=
call	44:15	44:30	4	av_hmac_alloc
arg	44:29	44:30	5	i
water	44:29	0:0	6	i
water	44:31	0:0	4	;
if	45:8	46:20	4	(! hmac)
cond	45:12	45:13	5	! hmac
op	45:12	0:0	6	!
water	45:13	0:0	6	hmac
stmts	46:12	46:20	5	
return	46:12	46:20	6	1
water	46:19	0:0	7	1
call	48:8	48:59	4	test
arg	48:13	48:17	5	hmac
water	48:13	0:0	6	hmac
arg	48:19	48:23	5	key1
water	48:19	0:0	6	key1
arg	48:25	48:37	5	sizeof(key1)
op	48:25	0:0	6	sizeof
water	48:31	0:0	6	(
water	48:32	0:0	6	key1
water	48:36	0:0	6	)
arg	48:39	48:44	5	data1
water	48:39	0:0	6	data1
arg	48:46	48:59	5	sizeof(data1)
op	48:46	0:0	6	sizeof
water	48:52	0:0	6	(
water	48:53	0:0	6	data1
water	48:58	0:0	6	)
water	48:60	0:0	4	;
call	49:8	49:59	4	test
arg	49:13	49:17	5	hmac
water	49:13	0:0	6	hmac
arg	49:19	49:23	5	key2
water	49:19	0:0	6	key2
arg	49:25	49:37	5	sizeof(key2)
op	49:25	0:0	6	sizeof
water	49:31	0:0	6	(
water	49:32	0:0	6	key2
water	49:36	0:0	6	)
arg	49:39	49:44	5	data2
water	49:39	0:0	6	data2
arg	49:46	49:59	5	sizeof(data2)
op	49:46	0:0	6	sizeof
water	49:52	0:0	6	(
water	49:53	0:0	6	data2
water	49:58	0:0	6	)
water	49:60	0:0	4	;
call	50:8	50:49	4	test
arg	50:13	50:17	5	hmac
water	50:13	0:0	6	hmac
arg	50:19	50:23	5	key3
water	50:19	0:0	6	key3
arg	50:25	50:27	5	20
water	50:25	0:0	6	20
arg	50:29	50:34	5	data3
water	50:29	0:0	6	data3
arg	50:36	50:49	5	sizeof(data3)
op	50:36	0:0	6	sizeof
water	50:42	0:0	6	(
water	50:43	0:0	6	data3
water	50:48	0:0	6	)
water	50:50	0:0	4	;
call	51:8	51:59	4	test
arg	51:13	51:17	5	hmac
water	51:13	0:0	6	hmac
arg	51:19	51:23	5	key3
water	51:19	0:0	6	key3
arg	51:25	51:37	5	sizeof(key3)
op	51:25	0:0	6	sizeof
water	51:31	0:0	6	(
water	51:32	0:0	6	key3
water	51:36	0:0	6	)
arg	51:39	51:44	5	data4
water	51:39	0:0	6	data4
arg	51:46	51:59	5	sizeof(data4)
op	51:46	0:0	6	sizeof
water	51:52	0:0	6	(
water	51:53	0:0	6	data4
water	51:58	0:0	6	)
water	51:60	0:0	4	;
call	52:8	52:59	4	test
arg	52:13	52:17	5	hmac
water	52:13	0:0	6	hmac
arg	52:19	52:23	5	key3
water	52:19	0:0	6	key3
arg	52:25	52:37	5	sizeof(key3)
op	52:25	0:0	6	sizeof
water	52:31	0:0	6	(
water	52:32	0:0	6	key3
water	52:36	0:0	6	)
arg	52:39	52:44	5	data6
water	52:39	0:0	6	data6
arg	52:46	52:59	5	sizeof(data6)
op	52:46	0:0	6	sizeof
water	52:52	0:0	6	(
water	52:53	0:0	6	data6
water	52:58	0:0	6	)
water	52:60	0:0	4	;
call	53:8	53:25	4	av_hmac_free
arg	53:21	53:25	5	hmac
water	53:21	0:0	6	hmac
water	53:26	0:0	4	;
water	54:4	0:0	4	}
return	55:4	55:12	2	0
water	55:11	0:0	3	0
