func	1:0	78:0	0	int	main
params	1:8	0:0	1	
water	23:20	0:0	4	dict
arg	23:26	23:29	3	'"'
water	23:26	0:0	4	'"'
arg	23:32	23:35	3	'='
water	23:32	0:0	4	'='
water	23:36	0:0	2	;
call	24:4	24:35	2	test_separators
arg	24:20	24:24	3	dict
water	24:20	0:0	4	dict
arg	24:26	24:30	3	'\''
water	24:26	0:0	4	'\''
arg	24:32	24:35	3	'='
water	24:32	0:0	4	'='
water	24:36	0:0	2	;
call	25:4	25:34	2	test_separators
arg	25:20	25:24	3	dict
water	25:20	0:0	4	dict
arg	25:26	25:29	3	','
water	25:26	0:0	4	','
arg	25:31	25:34	3	'"'
water	25:31	0:0	4	'"'
water	25:35	0:0	2	;
call	26:4	26:35	2	test_separators
arg	26:20	26:24	3	dict
water	26:20	0:0	4	dict
arg	26:26	26:29	3	','
water	26:26	0:0	4	','
arg	26:31	26:35	3	'\''
water	26:31	0:0	4	'\''
water	26:36	0:0	2	;
call	27:4	27:35	2	test_separators
arg	27:20	27:24	3	dict
water	27:20	0:0	4	dict
arg	27:26	27:30	3	'\''
water	27:26	0:0	4	'\''
arg	27:32	27:35	3	'"'
water	27:32	0:0	4	'"'
water	27:36	0:0	2	;
call	28:4	28:35	2	test_separators
arg	28:20	28:24	3	dict
water	28:20	0:0	4	dict
arg	28:26	28:29	3	'"'
water	28:26	0:0	4	'"'
arg	28:31	28:35	3	'\''
water	28:31	0:0	4	'\''
water	28:36	0:0	2	;
call	29:4	29:22	2	av_dict_free
arg	29:17	29:22	3	&dict
op	29:17	0:0	4	&
water	29:18	0:0	4	dict
water	29:23	0:0	2	;
call	30:4	30:38	2	printf
arg	30:11	30:38	3	"\nTesting av_dict_set()\n"
water	30:11	0:0	4	"\nTesting av_dict_set()\n"
water	30:39	0:0	2	;
call	31:4	31:34	2	av_dict_set
arg	31:16	31:21	3	&dict
op	31:16	0:0	4	&
water	31:17	0:0	4	dict
arg	31:23	31:26	3	"a"
water	31:23	0:0	4	"a"
arg	31:28	31:31	3	"a"
water	31:28	0:0	4	"a"
arg	31:33	31:34	3	0
water	31:33	0:0	4	0
water	31:35	0:0	2	;
call	32:4	32:67	2	av_dict_set
arg	32:16	32:21	3	&dict
op	32:16	0:0	4	&
water	32:17	0:0	4	dict
arg	32:23	32:26	3	"b"
water	32:23	0:0	4	"b"
arg	32:28	32:42	3	av_strdup("b")
call	32:28	32:41	4	av_strdup
arg	32:38	32:41	5	"b"
water	32:38	0:0	6	"b"
arg	32:44	32:67	3	AV_DICT_DONT_STRDUP_VAL
water	32:44	0:0	4	AV_DICT_DONT_STRDUP_VAL
water	32:68	0:0	2	;
call	33:4	33:67	2	av_dict_set
arg	33:16	33:21	3	&dict
op	33:16	0:0	4	&
water	33:17	0:0	4	dict
arg	33:23	33:37	3	av_strdup("c")
call	33:23	33:36	4	av_strdup
arg	33:33	33:36	5	"c"
water	33:33	0:0	6	"c"
arg	33:39	33:42	3	"c"
water	33:39	0:0	4	"c"
arg	33:44	33:67	3	AV_DICT_DONT_STRDUP_KEY
water	33:44	0:0	4	AV_DICT_DONT_STRDUP_KEY
water	33:68	0:0	2	;
call	34:4	34:104	2	av_dict_set
arg	34:16	34:21	3	&dict
op	34:16	0:0	4	&
water	34:17	0:0	4	dict
arg	34:23	34:37	3	av_strdup("d")
call	34:23	34:36	4	av_strdup
arg	34:33	34:36	5	"d"
water	34:33	0:0	6	"d"
arg	34:39	34:53	3	av_strdup("d")
call	34:39	34:52	4	av_strdup
arg	34:49	34:52	5	"d"
water	34:49	0:0	6	"d"
arg	34:55	34:104	3	AV_DICT_DONT_STRDUP_KEY|AV_DICT_DONT_STRDUP_VAL
water	34:55	0:0	4	AV_DICT_DONT_STRDUP_KEY
op	34:79	0:0	4	|
water	34:81	0:0	4	AV_DICT_DONT_STRDUP_VAL
water	34:105	0:0	2	;
call	35:4	35:55	2	av_dict_set
arg	35:16	35:21	3	&dict
op	35:16	0:0	4	&
water	35:17	0:0	4	dict
arg	35:23	35:26	3	"e"
water	35:23	0:0	4	"e"
arg	35:28	35:31	3	"e"
water	35:28	0:0	4	"e"
arg	35:33	35:55	3	AV_DICT_DONT_OVERWRITE
water	35:33	0:0	4	AV_DICT_DONT_OVERWRITE
water	35:56	0:0	2	;
call	36:4	36:55	2	av_dict_set
arg	36:16	36:21	3	&dict
op	36:16	0:0	4	&
water	36:17	0:0	4	dict
arg	36:23	36:26	3	"e"
water	36:23	0:0	4	"e"
arg	36:28	36:31	3	"f"
water	36:28	0:0	4	"f"
arg	36:33	36:55	3	AV_DICT_DONT_OVERWRITE
water	36:33	0:0	4	AV_DICT_DONT_OVERWRITE
water	36:56	0:0	2	;
call	37:4	37:34	2	av_dict_set
arg	37:16	37:21	3	&dict
op	37:16	0:0	4	&
water	37:17	0:0	4	dict
arg	37:23	37:26	3	"f"
water	37:23	0:0	4	"f"
arg	37:28	37:31	3	"f"
water	37:28	0:0	4	"f"
arg	37:33	37:34	3	0
water	37:33	0:0	4	0
water	37:35	0:0	2	;
call	38:4	38:35	2	av_dict_set
arg	38:16	38:21	3	&dict
op	38:16	0:0	4	&
water	38:17	0:0	4	dict
arg	38:23	38:26	3	"f"
water	38:23	0:0	4	"f"
arg	38:28	38:32	3	NULL
water	38:28	0:0	4	NULL
arg	38:34	38:35	3	0
water	38:34	0:0	4	0
water	38:36	0:0	2	;
call	39:4	39:35	2	av_dict_set
arg	39:16	39:21	3	&dict
op	39:16	0:0	4	&
water	39:17	0:0	4	dict
arg	39:23	39:27	3	"ff"
water	39:23	0:0	4	"ff"
arg	39:29	39:32	3	"f"
water	39:29	0:0	4	"f"
arg	39:34	39:35	3	0
water	39:34	0:0	4	0
water	39:36	0:0	2	;
call	40:4	40:48	2	av_dict_set
arg	40:16	40:21	3	&dict
op	40:16	0:0	4	&
water	40:17	0:0	4	dict
arg	40:23	40:27	3	"ff"
water	40:23	0:0	4	"ff"
arg	40:29	40:32	3	"f"
water	40:29	0:0	4	"f"
arg	40:34	40:48	3	AV_DICT_APPEND
water	40:34	0:0	4	AV_DICT_APPEND
water	40:49	0:0	2	;
water	41:4	0:0	2	e
op	41:6	0:0	2	=
water	41:8	0:0	2	NULL
water	41:12	0:0	2	;
while	42:4	43:43	2	(( e =av_dict_get (dict ,"" ,e ,AV_DICT_IGNORE_SUFFIX ) ))
cond	42:11	42:63	3	( e =av_dict_get (dict ,"" ,e ,AV_DICT_IGNORE_SUFFIX ) )
water	42:11	0:0	4	(
water	42:12	0:0	4	e
op	42:14	0:0	4	=
call	42:16	42:62	4	av_dict_get
arg	42:28	42:32	5	dict
water	42:28	0:0	6	dict
arg	42:34	42:36	5	""
water	42:34	0:0	6	""
arg	42:38	42:39	5	e
water	42:38	0:0	6	e
arg	42:41	42:62	5	AV_DICT_IGNORE_SUFFIX
water	42:41	0:0	6	AV_DICT_IGNORE_SUFFIX
water	42:63	0:0	4	)
stmts	43:8	43:43	3	
call	43:8	43:42	4	printf
arg	43:15	43:24	5	"%s %s\n"
water	43:15	0:0	6	"%s %s\n"
arg	43:26	43:32	5	e->key
water	43:26	0:0	6	e
op	43:27	0:0	6	->
water	43:29	0:0	6	key
arg	43:34	43:42	5	e->value
water	43:34	0:0	6	e
op	43:35	0:0	6	->
water	43:37	0:0	6	value
water	43:43	0:0	4	;
call	44:4	44:22	2	av_dict_free
arg	44:17	44:22	3	&dict
op	44:17	0:0	4	&
water	44:18	0:0	4	dict
water	44:23	0:0	2	;
call	45:4	45:35	2	av_dict_set
arg	45:16	45:21	3	&dict
op	45:16	0:0	4	&
water	45:17	0:0	4	dict
arg	45:23	45:27	3	NULL
water	45:23	0:0	4	NULL
arg	45:29	45:32	3	"a"
water	45:29	0:0	4	"a"
arg	45:34	45:35	3	0
water	45:34	0:0	4	0
water	45:36	0:0	2	;
call	46:4	46:35	2	av_dict_set
arg	46:16	46:21	3	&dict
op	46:16	0:0	4	&
water	46:17	0:0	4	dict
arg	46:23	46:27	3	NULL
water	46:23	0:0	4	NULL
arg	46:29	46:32	3	"b"
water	46:29	0:0	4	"b"
arg	46:34	46:35	3	0
water	46:34	0:0	4	0
water	46:36	0:0	2	;
call	47:4	47:35	2	av_dict_get
arg	47:16	47:20	3	dict
water	47:16	0:0	4	dict
arg	47:22	47:26	3	NULL
water	47:22	0:0	4	NULL
arg	47:28	47:32	3	NULL
water	47:28	0:0	4	NULL
arg	47:34	47:35	3	0
water	47:34	0:0	4	0
water	47:36	0:0	2	;
water	48:4	0:0	2	e
op	48:6	0:0	2	=
water	48:8	0:0	2	NULL
water	48:12	0:0	2	;
while	49:4	50:47	2	(( e =av_dict_get (dict ,"" ,e ,AV_DICT_IGNORE_SUFFIX ) ))
cond	49:11	49:63	3	( e =av_dict_get (dict ,"" ,e ,AV_DICT_IGNORE_SUFFIX ) )
water	49:11	0:0	4	(
water	49:12	0:0	4	e
op	49:14	0:0	4	=
call	49:16	49:62	4	av_dict_get
arg	49:28	49:32	5	dict
water	49:28	0:0	6	dict
arg	49:34	49:36	5	""
water	49:34	0:0	6	""
arg	49:38	49:39	5	e
water	49:38	0:0	6	e
arg	49:41	49:62	5	AV_DICT_IGNORE_SUFFIX
water	49:41	0:0	6	AV_DICT_IGNORE_SUFFIX
water	49:63	0:0	4	)
stmts	50:8	50:47	3	
call	50:8	50:46	4	printf
arg	50:15	50:28	5	"'%s' '%s'\n"
water	50:15	0:0	6	"'%s' '%s'\n"
arg	50:30	50:36	5	e->key
water	50:30	0:0	6	e
op	50:31	0:0	6	->
water	50:33	0:0	6	key
arg	50:38	50:46	5	e->value
water	50:38	0:0	6	e
op	50:39	0:0	6	->
water	50:41	0:0	6	value
water	50:47	0:0	4	;
call	51:4	51:22	2	av_dict_free
arg	51:17	51:22	3	&dict
op	51:17	0:0	4	&
water	51:18	0:0	4	dict
water	51:23	0:0	2	;
call	53:4	53:42	2	printf
arg	53:11	53:42	3	"\nTesting av_dict_set_int()\n"
water	53:11	0:0	4	"\nTesting av_dict_set_int()\n"
water	53:43	0:0	2	;
call	54:4	54:58	2	av_dict_set_int
arg	54:20	54:25	3	&dict
op	54:20	0:0	4	&
water	54:21	0:0	4	dict
arg	54:27	54:30	3	"1"
water	54:27	0:0	4	"1"
arg	54:32	54:33	3	1
water	54:32	0:0	4	1
arg	54:35	54:58	3	AV_DICT_DONT_STRDUP_VAL
water	54:35	0:0	4	AV_DICT_DONT_STRDUP_VAL
water	54:59	0:0	2	;
call	55:4	55:69	2	av_dict_set_int
arg	55:20	55:25	3	&dict
op	55:20	0:0	4	&
water	55:21	0:0	4	dict
arg	55:27	55:41	3	av_strdup("2")
call	55:27	55:40	4	av_strdup
arg	55:37	55:40	5	"2"
water	55:37	0:0	6	"2"
arg	55:43	55:44	3	2
water	55:43	0:0	4	2
arg	55:46	55:69	3	AV_DICT_DONT_STRDUP_KEY
water	55:46	0:0	4	AV_DICT_DONT_STRDUP_KEY
water	55:70	0:0	2	;
call	56:4	56:95	2	av_dict_set_int
arg	56:20	56:25	3	&dict
op	56:20	0:0	4	&
water	56:21	0:0	4	dict
arg	56:27	56:41	3	av_strdup("3")
call	56:27	56:40	4	av_strdup
arg	56:37	56:40	5	"3"
water	56:37	0:0	6	"3"
arg	56:43	56:44	3	3
water	56:43	0:0	4	3
arg	56:46	56:95	3	AV_DICT_DONT_STRDUP_KEY|AV_DICT_DONT_STRDUP_VAL
water	56:46	0:0	4	AV_DICT_DONT_STRDUP_KEY
op	56:70	0:0	4	|
water	56:72	0:0	4	AV_DICT_DONT_STRDUP_VAL
water	56:96	0:0	2	;
call	57:4	57:36	2	av_dict_set_int
arg	57:20	57:25	3	&dict
op	57:20	0:0	4	&
water	57:21	0:0	4	dict
arg	57:27	57:30	3	"4"
water	57:27	0:0	4	"4"
arg	57:32	57:33	3	4
water	57:32	0:0	4	4
arg	57:35	57:36	3	0
water	57:35	0:0	4	0
water	57:37	0:0	2	;
call	58:4	58:57	2	av_dict_set_int
arg	58:20	58:25	3	&dict
op	58:20	0:0	4	&
water	58:21	0:0	4	dict
arg	58:27	58:30	3	"5"
water	58:27	0:0	4	"5"
arg	58:32	58:33	3	5
water	58:32	0:0	4	5
arg	58:35	58:57	3	AV_DICT_DONT_OVERWRITE
water	58:35	0:0	4	AV_DICT_DONT_OVERWRITE
water	58:58	0:0	2	;
call	59:4	59:57	2	av_dict_set_int
arg	59:20	59:25	3	&dict
op	59:20	0:0	4	&
water	59:21	0:0	4	dict
arg	59:27	59:30	3	"5"
water	59:27	0:0	4	"5"
arg	59:32	59:33	3	6
water	59:32	0:0	4	6
arg	59:35	59:57	3	AV_DICT_DONT_OVERWRITE
water	59:35	0:0	4	AV_DICT_DONT_OVERWRITE
water	59:58	0:0	2	;
call	60:4	60:37	2	av_dict_set_int
arg	60:20	60:25	3	&dict
op	60:20	0:0	4	&
water	60:21	0:0	4	dict
arg	60:27	60:31	3	"12"
water	60:27	0:0	4	"12"
arg	60:33	60:34	3	1
water	60:33	0:0	4	1
arg	60:36	60:37	3	0
water	60:36	0:0	4	0
water	60:38	0:0	2	;
call	61:4	61:50	2	av_dict_set_int
arg	61:20	61:25	3	&dict
op	61:20	0:0	4	&
water	61:21	0:0	4	dict
arg	61:27	61:31	3	"12"
water	61:27	0:0	4	"12"
arg	61:33	61:34	3	2
water	61:33	0:0	4	2
arg	61:36	61:50	3	AV_DICT_APPEND
water	61:36	0:0	4	AV_DICT_APPEND
water	61:51	0:0	2	;
water	62:4	0:0	2	e
op	62:6	0:0	2	=
water	62:8	0:0	2	NULL
water	62:12	0:0	2	;
while	63:4	64:43	2	(( e =av_dict_get (dict ,"" ,e ,AV_DICT_IGNORE_SUFFIX ) ))
cond	63:11	63:63	3	( e =av_dict_get (dict ,"" ,e ,AV_DICT_IGNORE_SUFFIX ) )
water	63:11	0:0	4	(
water	63:12	0:0	4	e
op	63:14	0:0	4	=
call	63:16	63:62	4	av_dict_get
arg	63:28	63:32	5	dict
water	63:28	0:0	6	dict
arg	63:34	63:36	5	""
water	63:34	0:0	6	""
arg	63:38	63:39	5	e
water	63:38	0:0	6	e
arg	63:41	63:62	5	AV_DICT_IGNORE_SUFFIX
water	63:41	0:0	6	AV_DICT_IGNORE_SUFFIX
water	63:63	0:0	4	)
stmts	64:8	64:43	3	
call	64:8	64:42	4	printf
arg	64:15	64:24	5	"%s %s\n"
water	64:15	0:0	6	"%s %s\n"
arg	64:26	64:32	5	e->key
water	64:26	0:0	6	e
op	64:27	0:0	6	->
water	64:29	0:0	6	key
arg	64:34	64:42	5	e->value
water	64:34	0:0	6	e
op	64:35	0:0	6	->
water	64:37	0:0	6	value
water	64:43	0:0	4	;
call	65:4	65:22	2	av_dict_free
arg	65:17	65:22	3	&dict
op	65:17	0:0	4	&
water	65:18	0:0	4	dict
water	65:23	0:0	2	;
call	67:4	67:81	2	printf
arg	67:11	67:81	3	"\nTesting av_dict_set() with existing AVDictionaryEntry.key as key\n"
water	67:11	0:0	4	"\nTesting av_dict_set() with existing AVDictionaryEntry.key as key\n"
water	67:82	0:0	2	;
call	68:4	68:38	2	av_dict_set
arg	68:16	68:21	3	&dict
op	68:16	0:0	4	&
water	68:17	0:0	4	dict
arg	68:23	68:28	3	"key"
water	68:23	0:0	4	"key"
arg	68:30	68:35	3	"old"
water	68:30	0:0	4	"old"
arg	68:37	68:38	3	0
water	68:37	0:0	4	0
water	68:39	0:0	2	;
water	69:4	0:0	2	e
op	69:6	0:0	2	=
call	69:8	69:40	2	av_dict_get
arg	69:20	69:24	3	dict
water	69:20	0:0	4	dict
arg	69:26	69:31	3	"key"
water	69:26	0:0	4	"key"
arg	69:33	69:37	3	NULL
water	69:33	0:0	4	NULL
arg	69:39	69:40	3	0
water	69:39	0:0	4	0
water	69:41	0:0	2	;
call	70:4	70:46	2	av_dict_set
arg	70:16	70:21	3	&dict
op	70:16	0:0	4	&
water	70:17	0:0	4	dict
arg	70:23	70:29	3	e->key
water	70:23	0:0	4	e
op	70:24	0:0	4	->
water	70:26	0:0	4	key
arg	70:31	70:43	3	"new val OK"
water	70:31	0:0	4	"new val OK"
arg	70:45	70:46	3	0
water	70:45	0:0	4	0
water	70:47	0:0	2	;
water	71:4	0:0	2	e
op	71:6	0:0	2	=
call	71:8	71:40	2	av_dict_get
arg	71:20	71:24	3	dict
water	71:20	0:0	4	dict
arg	71:26	71:31	3	"key"
water	71:26	0:0	4	"key"
arg	71:33	71:37	3	NULL
water	71:33	0:0	4	NULL
arg	71:39	71:40	3	0
water	71:39	0:0	4	0
water	71:41	0:0	2	;
call	72:4	72:27	2	printf
arg	72:11	72:17	3	"%s\n"
water	72:11	0:0	4	"%s\n"
arg	72:19	72:27	3	e->value
water	72:19	0:0	4	e
op	72:20	0:0	4	->
water	72:22	0:0	4	value
water	72:28	0:0	2	;
call	73:4	73:42	2	av_dict_set
arg	73:16	73:21	3	&dict
op	73:16	0:0	4	&
water	73:17	0:0	4	dict
arg	73:23	73:29	3	e->key
water	73:23	0:0	4	e
op	73:24	0:0	4	->
water	73:26	0:0	4	key
arg	73:31	73:39	3	e->value
water	73:31	0:0	4	e
op	73:32	0:0	4	->
water	73:34	0:0	4	value
arg	73:41	73:42	3	0
water	73:41	0:0	4	0
water	73:43	0:0	2	;
water	74:4	0:0	2	e
op	74:6	0:0	2	=
call	74:8	74:40	2	av_dict_get
arg	74:20	74:24	3	dict
water	74:20	0:0	4	dict
arg	74:26	74:31	3	"key"
water	74:26	0:0	4	"key"
arg	74:33	74:37	3	NULL
water	74:33	0:0	4	NULL
arg	74:39	74:40	3	0
water	74:39	0:0	4	0
water	74:41	0:0	2	;
call	75:4	75:27	2	printf
arg	75:11	75:17	3	"%s\n"
water	75:11	0:0	4	"%s\n"
arg	75:19	75:27	3	e->value
water	75:19	0:0	4	e
op	75:20	0:0	4	->
water	75:22	0:0	4	value
water	75:28	0:0	2	;
call	76:4	76:22	2	av_dict_free
arg	76:17	76:22	3	&dict
op	76:17	0:0	4	&
water	76:18	0:0	4	dict
water	76:23	0:0	2	;
return	77:4	77:12	2	0
water	77:11	0:0	3	0
