func	1:0	137:0	0	int	main
params	1:8	0:0	1	
water	42:17	0:0	4	tif
arg	42:22	42:40	3	TIFFTAG_IMAGEWIDTH
water	42:22	0:0	4	TIFFTAG_IMAGEWIDTH
arg	42:42	42:47	3	WIDTH
water	42:42	0:0	4	WIDTH
water	42:48	0:0	2	;
call	43:4	43:49	2	TIFFSetField
arg	43:17	43:20	3	tif
water	43:17	0:0	4	tif
arg	43:22	43:41	3	TIFFTAG_IMAGELENGTH
water	43:22	0:0	4	TIFFTAG_IMAGELENGTH
arg	43:43	43:49	3	HEIGHT
water	43:43	0:0	4	HEIGHT
water	43:50	0:0	2	;
call	44:4	44:46	2	TIFFSetField
arg	44:17	44:20	3	tif
water	44:17	0:0	4	tif
arg	44:22	44:43	3	TIFFTAG_BITSPERSAMPLE
water	44:22	0:0	4	TIFFTAG_BITSPERSAMPLE
arg	44:45	44:46	3	8
water	44:45	0:0	4	8
water	44:47	0:0	2	;
call	45:4	45:59	2	TIFFSetField
arg	45:17	45:20	3	tif
water	45:17	0:0	4	tif
arg	45:22	45:41	3	TIFFTAG_COMPRESSION
water	45:22	0:0	4	TIFFTAG_COMPRESSION
arg	45:43	45:59	3	COMPRESSION_NONE
water	45:43	0:0	4	COMPRESSION_NONE
water	45:60	0:0	2	;
call	46:4	46:58	2	TIFFSetField
arg	46:17	46:20	3	tif
water	46:17	0:0	4	tif
arg	46:22	46:41	3	TIFFTAG_PHOTOMETRIC
water	46:22	0:0	4	TIFFTAG_PHOTOMETRIC
arg	46:43	46:58	3	PHOTOMETRIC_RGB
water	46:43	0:0	4	PHOTOMETRIC_RGB
water	46:59	0:0	2	;
call	47:4	47:48	2	TIFFSetField
arg	47:17	47:20	3	tif
water	47:17	0:0	4	tif
arg	47:22	47:45	3	TIFFTAG_SAMPLESPERPIXEL
water	47:22	0:0	4	TIFFTAG_SAMPLESPERPIXEL
arg	47:47	47:48	3	3
water	47:47	0:0	4	3
water	47:49	0:0	2	;
call	48:4	48:45	2	TIFFSetField
arg	48:17	48:20	3	tif
water	48:17	0:0	4	tif
arg	48:22	48:42	3	TIFFTAG_ROWSPERSTRIP
water	48:22	0:0	4	TIFFTAG_ROWSPERSTRIP
arg	48:44	48:45	3	1
water	48:44	0:0	4	1
water	48:46	0:0	2	;
call	49:4	49:63	2	TIFFSetField
arg	49:17	49:20	3	tif
water	49:17	0:0	4	tif
arg	49:22	49:42	3	TIFFTAG_PLANARCONFIG
water	49:22	0:0	4	TIFFTAG_PLANARCONFIG
arg	49:44	49:63	3	PLANARCONFIG_CONTIG
water	49:44	0:0	4	PLANARCONFIG_CONTIG
water	49:64	0:0	2	;
call	50:4	50:58	2	TIFFSetField
arg	50:17	50:20	3	tif
water	50:17	0:0	4	tif
arg	50:22	50:44	3	TIFFTAG_RESOLUTIONUNIT
water	50:22	0:0	4	TIFFTAG_RESOLUTIONUNIT
arg	50:46	50:58	3	RESUNIT_NONE
water	50:46	0:0	4	RESUNIT_NONE
water	50:59	0:0	2	;
call	52:4	52:56	2	TIFFSetField
arg	52:17	52:20	3	tif
water	52:17	0:0	4	tif
arg	52:22	52:40	3	TIFFTAG_WHITEPOINT
water	52:22	0:0	4	TIFFTAG_WHITEPOINT
arg	52:42	52:48	3	whitex
water	52:42	0:0	4	whitex
arg	52:50	52:56	3	whitey
water	52:50	0:0	4	whitey
water	52:57	0:0	2	;
call	53:4	53:62	2	TIFFSetField
arg	53:17	53:20	3	tif
water	53:17	0:0	4	tif
arg	53:22	53:51	3	TIFFTAG_PRIMARYCHROMATICITIES
water	53:22	0:0	4	TIFFTAG_PRIMARYCHROMATICITIES
arg	53:53	53:62	3	primaries
water	53:53	0:0	4	primaries
water	53:63	0:0	2	;
call	55:4	55:64	2	TIFFSetField
arg	55:17	55:20	3	tif
water	55:17	0:0	4	tif
arg	55:22	55:49	3	TIFFTAG_REFERENCEBLACKWHITE
water	55:22	0:0	4	TIFFTAG_REFERENCEBLACKWHITE
arg	55:51	55:64	3	refblackwhite
water	55:51	0:0	4	refblackwhite
water	55:65	0:0	2	;
call	56:4	56:64	2	TIFFSetField
arg	56:17	56:20	3	tif
water	56:17	0:0	4	tif
arg	56:22	56:46	3	TIFFTAG_TRANSFERFUNCTION
water	56:22	0:0	4	TIFFTAG_TRANSFERFUNCTION
arg	56:48	56:51	3	red
water	56:48	0:0	4	red
arg	56:53	56:58	3	green
water	56:53	0:0	4	green
arg	56:60	56:64	3	blue
water	56:60	0:0	4	blue
water	56:65	0:0	2	;
water	57:4	0:0	2	scan_line
op	57:14	0:0	2	=
water	57:16	0:0	2	(
water	57:17	0:0	2	unsigned
water	57:26	0:0	2	char
op	57:31	0:0	2	*
water	57:32	0:0	2	)
call	57:34	57:50	2	malloc
arg	57:41	57:50	3	WIDTH*3
water	57:41	0:0	4	WIDTH
op	57:47	0:0	4	*
water	57:49	0:0	4	3
water	57:51	0:0	2	;
for	58:4	95:4	2	(i = 0 ;i < 255;i ++)
forinit	58:9	58:14	3	i = 0 ;
water	58:9	0:0	4	i
op	58:11	0:0	4	=
water	58:13	0:0	4	0
water	58:14	0:0	4	;
cond	58:16	58:20	3	i < 255
water	58:16	0:0	4	i
op	58:18	0:0	4	<
water	58:20	0:0	4	255
forexpr	58:25	58:26	3	i ++
water	58:25	0:0	4	i
op	58:26	0:0	4	++
stmts	58:30	95:4	3	
water	58:30	0:0	4	{
for	59:8	63:8	4	(j = 0 ;j < 75;j ++)
forinit	59:13	59:18	5	j = 0 ;
water	59:13	0:0	6	j
op	59:15	0:0	6	=
water	59:17	0:0	6	0
water	59:18	0:0	6	;
cond	59:20	59:24	5	j < 75
water	59:20	0:0	6	j
op	59:22	0:0	6	<
water	59:24	0:0	6	75
forexpr	59:28	59:29	5	j ++
water	59:28	0:0	6	j
op	59:29	0:0	6	++
stmts	59:33	63:8	5	
water	59:33	0:0	6	{
water	60:13	0:0	6	scan_line
op	60:22	0:0	6	[
water	60:23	0:0	6	j
op	60:25	0:0	6	*
water	60:27	0:0	6	3
op	60:28	0:0	6	]
op	60:30	0:0	6	=
water	60:32	0:0	6	255
water	60:35	0:0	6	;
water	61:13	0:0	6	scan_line
op	61:22	0:0	6	[
water	61:23	0:0	6	(
water	61:24	0:0	6	j
op	61:26	0:0	6	*
water	61:28	0:0	6	3
water	61:29	0:0	6	)
op	61:31	0:0	6	+
water	61:33	0:0	6	1
op	61:34	0:0	6	]
op	61:36	0:0	6	=
water	61:38	0:0	6	255
op	61:42	0:0	6	-
water	61:44	0:0	6	i
water	61:45	0:0	6	;
water	62:13	0:0	6	scan_line
op	62:22	0:0	6	[
water	62:23	0:0	6	(
water	62:24	0:0	6	j
op	62:26	0:0	6	*
water	62:28	0:0	6	3
water	62:29	0:0	6	)
op	62:31	0:0	6	+
water	62:33	0:0	6	2
op	62:34	0:0	6	]
op	62:36	0:0	6	=
water	62:38	0:0	6	255
op	62:42	0:0	6	-
water	62:44	0:0	6	i
water	62:45	0:0	6	;
water	63:8	0:0	6	}
for	64:8	68:8	4	(j = 75 ;j < 150;j ++)
forinit	64:13	64:19	5	j = 75 ;
water	64:13	0:0	6	j
op	64:15	0:0	6	=
water	64:17	0:0	6	75
water	64:19	0:0	6	;
cond	64:21	64:25	5	j < 150
water	64:21	0:0	6	j
op	64:23	0:0	6	<
water	64:25	0:0	6	150
forexpr	64:30	64:31	5	j ++
water	64:30	0:0	6	j
op	64:31	0:0	6	++
stmts	64:35	68:8	5	
water	64:35	0:0	6	{
water	65:13	0:0	6	scan_line
op	65:22	0:0	6	[
water	65:23	0:0	6	j
op	65:25	0:0	6	*
water	65:27	0:0	6	3
op	65:28	0:0	6	]
op	65:30	0:0	6	=
water	65:32	0:0	6	255
op	65:36	0:0	6	-
water	65:38	0:0	6	i
water	65:39	0:0	6	;
water	66:13	0:0	6	scan_line
op	66:22	0:0	6	[
water	66:23	0:0	6	(
water	66:24	0:0	6	j
op	66:26	0:0	6	*
water	66:28	0:0	6	3
water	66:29	0:0	6	)
op	66:31	0:0	6	+
water	66:33	0:0	6	1
op	66:34	0:0	6	]
op	66:36	0:0	6	=
water	66:38	0:0	6	255
water	66:41	0:0	6	;
water	67:13	0:0	6	scan_line
op	67:22	0:0	6	[
water	67:23	0:0	6	(
water	67:24	0:0	6	j
op	67:26	0:0	6	*
water	67:28	0:0	6	3
water	67:29	0:0	6	)
op	67:31	0:0	6	+
water	67:33	0:0	6	2
op	67:34	0:0	6	]
op	67:36	0:0	6	=
water	67:38	0:0	6	255
op	67:42	0:0	6	-
water	67:44	0:0	6	i
water	67:45	0:0	6	;
water	68:8	0:0	6	}
for	69:8	73:8	4	(j = 150 ;j < 225;j ++)
forinit	69:13	69:20	5	j = 150 ;
water	69:13	0:0	6	j
op	69:15	0:0	6	=
water	69:17	0:0	6	150
water	69:20	0:0	6	;
cond	69:22	69:26	5	j < 225
water	69:22	0:0	6	j
op	69:24	0:0	6	<
water	69:26	0:0	6	225
forexpr	69:31	69:32	5	j ++
water	69:31	0:0	6	j
op	69:32	0:0	6	++
stmts	69:36	73:8	5	
water	69:36	0:0	6	{
water	70:13	0:0	6	scan_line
op	70:22	0:0	6	[
water	70:23	0:0	6	j
op	70:25	0:0	6	*
water	70:27	0:0	6	3
op	70:28	0:0	6	]
op	70:30	0:0	6	=
water	70:32	0:0	6	255
op	70:36	0:0	6	-
water	70:38	0:0	6	i
water	70:39	0:0	6	;
water	71:13	0:0	6	scan_line
op	71:22	0:0	6	[
water	71:23	0:0	6	(
water	71:24	0:0	6	j
op	71:26	0:0	6	*
water	71:28	0:0	6	3
water	71:29	0:0	6	)
op	71:31	0:0	6	+
water	71:33	0:0	6	1
op	71:34	0:0	6	]
op	71:36	0:0	6	=
water	71:38	0:0	6	255
op	71:42	0:0	6	-
water	71:44	0:0	6	i
water	71:45	0:0	6	;
water	72:13	0:0	6	scan_line
op	72:22	0:0	6	[
water	72:23	0:0	6	(
water	72:24	0:0	6	j
op	72:26	0:0	6	*
water	72:28	0:0	6	3
water	72:29	0:0	6	)
op	72:31	0:0	6	+
water	72:33	0:0	6	2
op	72:34	0:0	6	]
op	72:36	0:0	6	=
water	72:38	0:0	6	255
water	72:41	0:0	6	;
water	73:8	0:0	6	}
for	74:8	78:8	4	(j = 225 ;j < 300;j ++)
forinit	74:13	74:20	5	j = 225 ;
water	74:13	0:0	6	j
op	74:15	0:0	6	=
water	74:17	0:0	6	225
water	74:20	0:0	6	;
cond	74:22	74:26	5	j < 300
water	74:22	0:0	6	j
op	74:24	0:0	6	<
water	74:26	0:0	6	300
forexpr	74:31	74:32	5	j ++
water	74:31	0:0	6	j
op	74:32	0:0	6	++
stmts	74:36	78:8	5	
water	74:36	0:0	6	{
water	75:13	0:0	6	scan_line
op	75:22	0:0	6	[
water	75:23	0:0	6	j
op	75:25	0:0	6	*
water	75:27	0:0	6	3
op	75:28	0:0	6	]
op	75:30	0:0	6	=
water	75:32	0:0	6	(
water	75:33	0:0	6	i
op	75:35	0:0	6	-
water	75:37	0:0	6	1
water	75:38	0:0	6	)
op	75:40	0:0	6	/
water	75:42	0:0	6	2
water	75:43	0:0	6	;
water	76:13	0:0	6	scan_line
op	76:22	0:0	6	[
water	76:23	0:0	6	(
water	76:24	0:0	6	j
op	76:26	0:0	6	*
water	76:28	0:0	6	3
water	76:29	0:0	6	)
op	76:31	0:0	6	+
water	76:33	0:0	6	1
op	76:34	0:0	6	]
op	76:36	0:0	6	=
water	76:38	0:0	6	(
water	76:39	0:0	6	i
op	76:41	0:0	6	-
water	76:43	0:0	6	1
water	76:44	0:0	6	)
op	76:46	0:0	6	/
water	76:48	0:0	6	2
water	76:49	0:0	6	;
water	77:13	0:0	6	scan_line
op	77:22	0:0	6	[
water	77:23	0:0	6	(
water	77:24	0:0	6	j
op	77:26	0:0	6	*
water	77:28	0:0	6	3
water	77:29	0:0	6	)
op	77:31	0:0	6	+
water	77:33	0:0	6	2
op	77:34	0:0	6	]
op	77:36	0:0	6	=
water	77:38	0:0	6	(
water	77:39	0:0	6	i
op	77:41	0:0	6	-
water	77:43	0:0	6	1
water	77:44	0:0	6	)
op	77:46	0:0	6	/
water	77:48	0:0	6	2
water	77:49	0:0	6	;
water	78:8	0:0	6	}
for	79:8	83:8	4	(j = 300 ;j < 375;j ++)
forinit	79:13	79:20	5	j = 300 ;
water	79:13	0:0	6	j
op	79:15	0:0	6	=
water	79:17	0:0	6	300
water	79:20	0:0	6	;
cond	79:22	79:26	5	j < 375
water	79:22	0:0	6	j
op	79:24	0:0	6	<
water	79:26	0:0	6	375
forexpr	79:31	79:32	5	j ++
water	79:31	0:0	6	j
op	79:32	0:0	6	++
stmts	79:36	83:8	5	
water	79:36	0:0	6	{
water	80:13	0:0	6	scan_line
op	80:22	0:0	6	[
water	80:23	0:0	6	j
op	80:25	0:0	6	*
water	80:27	0:0	6	3
op	80:28	0:0	6	]
op	80:30	0:0	6	=
water	80:32	0:0	6	255
op	80:36	0:0	6	-
water	80:38	0:0	6	i
water	80:39	0:0	6	;
water	81:13	0:0	6	scan_line
op	81:22	0:0	6	[
water	81:23	0:0	6	(
water	81:24	0:0	6	j
op	81:26	0:0	6	*
water	81:28	0:0	6	3
water	81:29	0:0	6	)
op	81:31	0:0	6	+
water	81:33	0:0	6	1
op	81:34	0:0	6	]
op	81:36	0:0	6	=
water	81:38	0:0	6	255
water	81:41	0:0	6	;
water	82:13	0:0	6	scan_line
op	82:22	0:0	6	[
water	82:23	0:0	6	(
water	82:24	0:0	6	j
op	82:26	0:0	6	*
water	82:28	0:0	6	3
water	82:29	0:0	6	)
op	82:31	0:0	6	+
water	82:33	0:0	6	2
op	82:34	0:0	6	]
op	82:36	0:0	6	=
water	82:38	0:0	6	255
water	82:41	0:0	6	;
water	83:8	0:0	6	}
for	84:8	88:8	4	(j = 375 ;j < 450;j ++)
forinit	84:13	84:20	5	j = 375 ;
water	84:13	0:0	6	j
op	84:15	0:0	6	=
water	84:17	0:0	6	375
water	84:20	0:0	6	;
cond	84:22	84:26	5	j < 450
water	84:22	0:0	6	j
op	84:24	0:0	6	<
water	84:26	0:0	6	450
forexpr	84:31	84:32	5	j ++
water	84:31	0:0	6	j
op	84:32	0:0	6	++
stmts	84:36	88:8	5	
water	84:36	0:0	6	{
water	85:13	0:0	6	scan_line
op	85:22	0:0	6	[
water	85:23	0:0	6	j
op	85:25	0:0	6	*
water	85:27	0:0	6	3
op	85:28	0:0	6	]
op	85:30	0:0	6	=
water	85:32	0:0	6	255
water	85:35	0:0	6	;
water	86:13	0:0	6	scan_line
op	86:22	0:0	6	[
water	86:23	0:0	6	(
water	86:24	0:0	6	j
op	86:26	0:0	6	*
water	86:28	0:0	6	3
water	86:29	0:0	6	)
op	86:31	0:0	6	+
water	86:33	0:0	6	1
op	86:34	0:0	6	]
op	86:36	0:0	6	=
water	86:38	0:0	6	255
op	86:42	0:0	6	-
water	86:44	0:0	6	i
water	86:45	0:0	6	;
water	87:13	0:0	6	scan_line
op	87:22	0:0	6	[
water	87:23	0:0	6	(
water	87:24	0:0	6	j
op	87:26	0:0	6	*
water	87:28	0:0	6	3
water	87:29	0:0	6	)
op	87:31	0:0	6	+
water	87:33	0:0	6	2
op	87:34	0:0	6	]
op	87:36	0:0	6	=
water	87:38	0:0	6	255
water	87:41	0:0	6	;
water	88:8	0:0	6	}
for	89:8	93:8	4	(j = 450 ;j < 525;j ++)
forinit	89:13	89:20	5	j = 450 ;
water	89:13	0:0	6	j
op	89:15	0:0	6	=
water	89:17	0:0	6	450
water	89:20	0:0	6	;
cond	89:22	89:26	5	j < 525
water	89:22	0:0	6	j
op	89:24	0:0	6	<
water	89:26	0:0	6	525
forexpr	89:31	89:32	5	j ++
water	89:31	0:0	6	j
op	89:32	0:0	6	++
stmts	89:36	93:8	5	
water	89:36	0:0	6	{
water	90:13	0:0	6	scan_line
op	90:22	0:0	6	[
water	90:23	0:0	6	j
op	90:25	0:0	6	*
water	90:27	0:0	6	3
op	90:28	0:0	6	]
op	90:30	0:0	6	=
water	90:32	0:0	6	255
water	90:35	0:0	6	;
water	91:13	0:0	6	scan_line
op	91:22	0:0	6	[
water	91:23	0:0	6	(
water	91:24	0:0	6	j
op	91:26	0:0	6	*
water	91:28	0:0	6	3
water	91:29	0:0	6	)
op	91:31	0:0	6	+
water	91:33	0:0	6	1
op	91:34	0:0	6	]
op	91:36	0:0	6	=
water	91:38	0:0	6	255
water	91:41	0:0	6	;
water	92:13	0:0	6	scan_line
op	92:22	0:0	6	[
water	92:23	0:0	6	(
water	92:24	0:0	6	j
op	92:26	0:0	6	*
water	92:28	0:0	6	3
water	92:29	0:0	6	)
op	92:31	0:0	6	+
water	92:33	0:0	6	2
op	92:34	0:0	6	]
op	92:36	0:0	6	=
water	92:38	0:0	6	255
op	92:42	0:0	6	-
water	92:44	0:0	6	i
water	92:45	0:0	6	;
water	93:8	0:0	6	}
call	94:8	94:46	4	TIFFWriteScanline
arg	94:26	94:29	5	tif
water	94:26	0:0	6	tif
arg	94:31	94:40	5	scan_line
water	94:31	0:0	6	scan_line
arg	94:42	94:43	5	i
water	94:42	0:0	6	i
arg	94:45	94:46	5	0
water	94:45	0:0	6	0
water	94:47	0:0	4	;
water	95:4	0:0	4	}
for	96:4	133:4	2	(i = 255 ;i < 512;i ++)
forinit	96:9	96:16	3	i = 255 ;
water	96:9	0:0	4	i
op	96:11	0:0	4	=
water	96:13	0:0	4	255
water	96:16	0:0	4	;
cond	96:18	96:22	3	i < 512
water	96:18	0:0	4	i
op	96:20	0:0	4	<
water	96:22	0:0	4	512
forexpr	96:27	96:28	3	i ++
water	96:27	0:0	4	i
op	96:28	0:0	4	++
stmts	96:32	133:4	3	
water	96:32	0:0	4	{
for	97:8	101:8	4	(j = 0 ;j < 75;j ++)
forinit	97:13	97:18	5	j = 0 ;
water	97:13	0:0	6	j
op	97:15	0:0	6	=
water	97:17	0:0	6	0
water	97:18	0:0	6	;
cond	97:20	97:24	5	j < 75
water	97:20	0:0	6	j
op	97:22	0:0	6	<
water	97:24	0:0	6	75
forexpr	97:28	97:29	5	j ++
water	97:28	0:0	6	j
op	97:29	0:0	6	++
stmts	97:33	101:8	5	
water	97:33	0:0	6	{
water	98:13	0:0	6	scan_line
op	98:22	0:0	6	[
water	98:23	0:0	6	j
op	98:25	0:0	6	*
water	98:27	0:0	6	3
