func	2:0	56:0	0	int	main
params	2:8	0:0	1	
water	27:28	0:0	12	;
else	28:15	30:36	10
stmts	29:18	30:36	11	
call	29:18	30:35	12	fprintf
arg	29:26	29:32	13	stderr
water	29:26	0:0	14	stderr
arg	29:34	29:60	13	"pngtopng: write %s: %s\n"
water	29:34	0:0	14	"pngtopng: write %s: %s\n"
arg	29:62	29:69	13	argv[2]
water	29:62	0:0	14	argv
op	29:66	0:0	14	[
water	29:67	0:0	14	2
op	29:68	0:0	14	]
arg	30:22	30:35	13	image.message
water	30:22	0:0	14	image
op	30:27	0:0	14	.
water	30:28	0:0	14	message
water	30:36	0:0	12	;
call	31:15	31:26	10	free
arg	31:20	31:26	11	buffer
water	31:20	0:0	12	buffer
water	31:27	0:0	10	;
water	32:12	0:0	10	}
else	33:12	42:12	8
stmts	34:12	42:12	9	
water	34:12	0:0	10	{
call	35:15	36:32	10	fprintf
arg	35:23	35:29	11	stderr
water	35:23	0:0	12	stderr
arg	35:31	35:56	11	"pngtopng: read %s: %s\n"
water	35:31	0:0	12	"pngtopng: read %s: %s\n"
arg	35:58	35:65	11	argv[1]
water	35:58	0:0	12	argv
op	35:62	0:0	12	[
water	35:63	0:0	12	1
op	35:64	0:0	12	]
arg	36:19	36:32	11	image.message
water	36:19	0:0	12	image
op	36:24	0:0	12	.
water	36:25	0:0	12	message
water	36:33	0:0	10	;
call	41:15	41:36	10	png_image_free
arg	41:30	41:36	11	&image
op	41:30	0:0	12	&
water	41:31	0:0	12	image
water	41:37	0:0	10	;
water	42:12	0:0	10	}
water	43:9	0:0	8	}
else	44:9	46:52	6
stmts	45:12	46:52	7	
call	45:12	46:51	8	fprintf
arg	45:20	45:26	9	stderr
water	45:20	0:0	10	stderr
arg	45:28	45:66	9	"pngtopng: out of memory: %lu bytes\n"
water	45:28	0:0	10	"pngtopng: out of memory: %lu bytes\n"
arg	46:15	46:51	9	(unsignedlong)PNG_IMAGE_SIZE(image)
water	46:15	0:0	10	(
water	46:16	0:0	10	unsigned
water	46:25	0:0	10	long
water	46:29	0:0	10	)
call	46:30	46:50	10	PNG_IMAGE_SIZE
arg	46:45	46:50	11	image
water	46:45	0:0	12	image
water	46:52	0:0	8	;
water	47:6	0:0	6	}
else	48:6	50:70	4
stmts	50:9	50:70	5	
call	50:9	50:69	6	fprintf
arg	50:17	50:23	7	stderr
water	50:17	0:0	8	stderr
arg	50:25	50:45	7	"pngtopng: %s: %s\n"
water	50:25	0:0	8	"pngtopng: %s: %s\n"
arg	50:47	50:54	7	argv[1]
water	50:47	0:0	8	argv
op	50:51	0:0	8	[
water	50:52	0:0	8	1
op	50:53	0:0	8	]
arg	50:56	50:69	7	image.message
water	50:56	0:0	8	image
op	50:61	0:0	8	.
water	50:62	0:0	8	message
water	50:70	0:0	6	;
water	51:3	0:0	4	}
else	52:3	54:75	2
stmts	54:6	54:75	3	
call	54:6	54:74	4	fprintf
arg	54:14	54:20	5	stderr
water	54:14	0:0	6	stderr
arg	54:22	54:74	5	"pngtopng: usage: pngtopng input-file output-file\n"
water	54:22	0:0	6	"pngtopng: usage: pngtopng input-file output-file\n"
water	54:75	0:0	4	;
return	55:3	55:16	2	result
water	55:10	0:0	3	result
